district,precinct
3,05119000125
3,05119000126
3,05119000109
3,05119000112
3,05119000113
3,05119000116
3,05119000117
3,05119000118
3,05119000119
3,05119000122
3,05119000128
3,05119000135
3,05119000127
3,05119000130
3,05123000028
3,05123000029
3,05123000030
3,05125000007
3,05125000021
3,05125000024
3,05125000011
3,05125000014
3,05125000016
3,05125000018
3,05125000031
3,05125000032
3,05125000041
3,05125000004
3,05125000036
3,05125000005
3,05125000012
3,05125000027
3,05125000042
3,05125000019
3,05125000017
3,05125000040
3,05125000015
3,05125000039
3,05125000033
3,05127000007
3,05127000012
3,05127000023
3,05127000019
3,05127000025
3,05127000008
3,05127000009
3,05127000010
3,05127000011
3,05127000018
3,05127000024
3,05127000015
3,05149000015
3,05127000017
3,05141000006
3,05141000004
3,05141000007
3,05141000024
3,05141000012
3,05141000019
3,05141000015
3,05141000026
3,05141000023
3,05145000001
3,05145000017
3,05145000031
3,05145000032
3,05145000051
3,05145000058
3,05145000002
3,05145000015
3,05145000016
3,05145000019
3,05145000003
3,05145000004
3,05145000005
3,05145000006
3,05145000091
3,05145000020
3,05145000022
3,05145000036
3,05145000061
3,05145000065
3,05145000087
3,05145000007
3,05145000008
3,05145000009
3,05145000090
3,05145000059
3,05145000060
3,05145000094
3,05145000011
3,05145000012
3,05145000013
3,05145000042
3,05145000024
3,05145000035
3,05145000018
3,05145000030
3,05145000021
3,05147000005
3,05145000033
3,05145000086
3,05145000029
3,05145000034
3,05145000038
3,05145000066
3,05145000068
3,05145000069
3,05145000071
3,05145000092
3,05145000072
3,05145000073
3,05145000081
3,05145000075
3,05145000093
3,05145000043
3,05145000045
3,05145000049
3,05145000039
3,05145000077
3,05145000078
3,05145000080
3,05145000095
3,05145000096
3,05145000044
3,05145000046
3,05145000047
3,05145000048
3,05145000062
3,05145000055
3,05145000056
3,05145000085
3,05145000064
3,05145000074
3,05145000079
3,05145000076
3,05147000001
3,05147000002
3,05147000003
3,05147000020
3,05147000015
3,05147000016
3,05147000012
3,05147000008
3,05147000009
3,05147000011
3,05147000017
3,05147000018
3,05149000001
3,05149000002
3,05149000016
3,05149000004
3,05149000003
3,05149000019
3,05149000028
3,05149000026
3,05149000014
3,05149000006
3,05149000012
3,05149000022
3,05149000008
3,05149000009
3,05149000010
4,05001000011
4,05001000013
4,05001000014
4,05001000042
4,05001000012
4,05001000021
4,05001000022
4,05001000015
4,05001000041
4,05001000046
4,05001000081
4,05001000023
4,05001000031
4,05001000037
4,05041000011
4,05107002500
4,05001000033
4,05001000038
4,05001000051
4,05001000053
4,05001000055
4,05001000032
4,05041000008
4,05041000018
4,05041000020
4,05069000010
4,05079000001
4,05001000034
4,05001000035
4,05001000036
4,05001000045
4,05001000043
4,05001000044
4,05001000091
4,05001000071
4,05069000007
4,05001000047
4,05001000048
4,05069000003
4,05069000008
4,05069000009
4,05069000510
4,05069000530
4,05003000001
4,05003000002
4,05003000003
4,05003000004
4,05003000005
4,05003000006
4,05003000009
4,05003000007
4,05003000014
4,05003000015
4,05003000008
4,05003000010
4,05011000011
4,05139000HUT
4,05139000NLO
4,05011000013
4,05003000016
4,05003000011
4,05003000012
4,05003000013
4,05003000017
4,05003000018
4,05003000020
4,05003000030
4,05043000008
4,05043000012
4,05003000022
4,05003000028
4,05003000024
4,05003000019
4,05043000005
4,05003000021
4,05003000026
4,05017000104
4,05017000205
4,05003000023
4,05043000007
4,05003000025
4,05003000027
4,05003000029
4,05011000001
4,05011000002
4,05011000003
4,05011000005
4,05011000004
4,05011000007
4,05025000006
4,05025000007
4,05043000013
4,05043000016
4,05011000008
4,05011000010
4,05011000014
4,05011000006
4,05011000012
4,05013000300
4,05013000400
4,05025000010
4,05011000009
4,05013000500
4,05139000LAW
4,05013000100
4,05013000110
4,05013000200
4,05013000201
4,05013000702
4,05039000501
4,05039000503
4,05039000603
4,05039000901
4,05103000010
4,05013000301
4,05013000700
4,05013000310
4,05013000320
4,05013000401
4,05013000810
4,05013000900
4,05013000910
4,05013000410
4,05013000600
4,05013000800
4,05103000012
4,05139000CLN
4,05139000UNI
4,05013000701
4,05103000011
4,05017000101
4,05017000102
4,05017000103
4,05017000304
4,05017000201
4,05017000202
4,05017000203
4,05017000204
4,05017000301
4,05017000302
4,05017000303
4,05041000004
4,05041000009
4,05019000AW1
4,05019000AW2
4,05019000AW3
4,05019000AW4
4,0501900ECO1
4,0501900NEC1
4,05019000AW5
4,0501900GSO1
4,0501900CEN1
4,05019000GW1
4,05019000GW2
4,05019000GW3
4,05019000GW4
4,05019000GW5
4,0501900GDG1
4,0501900SCO1
4,0501900CRT1
4,0501900HWD1
4,0501900WCO1
4,05039000703
4,05039000801
4,05039000802
4,05103000014
4,0501900CVW1
4,0501900CVW2
4,0501900CVW3
4,05059000BRO
4,05039000602
4,05039000701
4,050990000RW
4,0501900GMS1
4,05109000001
4,05109000003
4,05109000006
4,0501900OKC1
4,0501900WHS1
4,050990000RE
4,05099000BCR
4,05025000003
4,05025000008
4,05025000009
4,05025000016
4,0502500001B
4,05069000051
4,05025000004
4,05025000011
4,05025000014
4,05079000010
4,05025000005
4,05069000029
4,05069000050
4,05079000011
4,05079000012
4,05079000014
4,05025000015
4,0502500001A
4,0502500002B
4,05025000012
4,05053000010
4,0502500002A
4,05027000001
4,05027000002
4,05027000003
4,05027000004
4,05027000005
4,05027000006
4,05027000007
4,05027000009
4,05027000011
4,05027000013
4,05073000060
4,05073000075
4,05073000120
4,05103000013
4,05139000MTH
4,05139000WOS
4,05027000008
4,050990000WR
4,0509900ROSR
4,05027000010
4,0509900BODR
4,05027000012
4,05139000THR
4,05027000014
4,05073000070
4,05073000095
4,05073000100
4,05039000101
4,05039000301
4,05039000401
4,05039000201
4,05039000601
4,05039000704
4,05039000902
4,05041000001
4,05041000002
4,05041000003
4,05041000005
4,05043000014
4,05041000006
4,05041000007
4,05041000010
4,05041000019
4,05043000015
4,05043000017
4,05041000017
4,05041000021
4,05041000012
4,05041000013
4,05041000014
4,05041000016
4,05041000015
4,05079000016
4,05079000017
4,05079000018
4,05079000013
4,05043000001
4,05043000002
4,05043000003
4,05043000009
4,05043000011
4,05043000004
4,05043000010
4,05043000006
4,05079000008
4,05079000009
4,05053000005
4,05053000019
4,05069000054
4,05069000075
4,05069000086
4,05069000087
4,05069000094
4,05069000079
4,05069000090
4,05057000001
4,05057000002
4,05057000003
4,05057000004
4,05057000006
4,05057000007
4,05057000019
4,05057000020
4,05057000005
4,05057000011
4,05057000012
4,05057000024
4,05057000014
4,05057000018
4,05057000022
4,05057000023
4,05057000008
4,05057000015
4,05057000017
4,05061000024
4,05061000034
4,05061000038
4,05109000009
4,05057000009
4,05109000011
4,05057000010
4,05057000013
4,05057000016
4,05057000021
4,05061000046
4,05061000047
4,05081000FRK
4,05081000JHN
4,05091000MAN
4,05109000008
4,05061000043
4,05061000044
4,05073000080
4,05073000090
4,050990000EC
4,050990000ER
4,05099000LAN
4,05081000CLE
4,05073000040
4,05061000001
4,05061000002
4,05061000003
4,05061000004
4,05061000005
4,05061000007
4,05061000055
4,05133000015
4,05061000008
4,05109000007
4,05061000006
4,05061000010
4,05109000010
4,05061000009
4,05061000016
4,05061000018
4,05061000050
4,05061000051
4,05061000052
4,05133000023
4,05133000027
4,05061000011
4,05061000013
4,05061000012
4,05061000014
4,05061000021
4,05061000019
4,05061000020
4,05061000022
4,05061000023
4,05061000056
4,05133000028
4,05061000040
4,05061000048
4,05061000026
4,05061000035
4,05061000039
4,05061000041
4,05061000025
4,05061000030
4,05061000032
4,05061000028
4,05061000042
4,05061000045
4,05061000053
4,05061000054
4,05113000016
4,05113000017
4,05133000017
4,05069000001
4,05069000002
4,05069000004
4,05069000011
4,05069000005
4,05069000083
4,05069000084
4,05069000085
4,05069000026
4,05069000027
4,05069000041
4,05069000045
4,05069000620
4,050690610_1
4,05069000900
4,05079000007
4,05069000950
4,05069000028
4,05079000002
4,05079000006
4,05079000015
4,05069000033
4,05069000036
4,05069000030
4,05069000031
4,05069000032
4,05069000223
4,05069000224
4,05069000034
4,05069000220
4,05069000130
4,05069000125
4,05069000128
4,05069000227
4,05069000037
4,05069000040
4,05069000115
4,05069000101
4,05069000102
4,05069000060
4,05069000225
4,05069000226
4,05069000332
4,05069000053
4,05069000057
4,05069000059
4,05069000056
4,05069000055
4,05069000058
4,05069000066
4,05069000067
4,05069000061
4,05069000325
4,05069000326
4,05069000327
4,05069000330
4,05069000062
4,05069000065
4,05069000324
4,05069000413
4,05069000414
4,05069000415
4,05069000064
4,05069000306
4,05069000307
4,05069000308
4,05069000313
4,05069000073
4,05069000074
4,05069000406
4,05069000412
4,050690712_1
4,050690713_1
4,05069000076
4,05069000077
4,05069000078
4,05069000711
4,050690731_1
4,05069000092
4,05069000093
4,050690732_1
4,05069000091
4,05069000080
4,05069000081
4,050690733_1
4,05069000082
4,05069000401
4,05069000426
4,05069000721
4,05069000405
4,05069000422
4,05069000423
4,05069000088
4,05069000089
4,05069000810
4,050690820_1
4,050690830_1
4,05069000103
4,05069000420
4,05069000105
4,05069000421
4,05069000104
4,05069000108
4,05069000110
4,05069000111
4,05069000419
4,05069000106
4,05069000112
4,05069000107
4,05069000113
4,05069000114
4,05069000119
4,05069000124
4,05069000109
4,05069000201
4,05069000304
4,05069000318
4,05069000319
4,05069000202
4,05069000116
4,05069000117
4,05069000120
4,05069000121
4,05069000205
4,05069000122
4,05069000208
4,05069000209
4,05069000123
4,05069000126
4,05069000210
4,05069000213
4,05069000217
4,05069000203
4,05069000204
4,05069000206
4,05069000207
4,05069000211
4,05069000212
4,05069000214
4,05069000215
4,05069000320
4,05069000216
4,05069000218
4,05069000219
4,05069000328
4,05069000331
4,05069000221
4,05069000222
4,05069000301
4,05069000302
4,05069000310
4,05069000311
4,05069000416
4,05069000303
4,05069000312
4,05069000417
4,05069000418
4,05069000316
4,05069000309
4,05069000314
4,05069000321
4,05069000315
4,05069000323
4,05069000317
4,05069000322
4,05069000329
4,05069000425
4,05069000403
4,05069000424
4,05069000404
4,05069000407
4,05069000408
4,05069000410
4,05069000409
4,050690714_1
4,05073000005
4,05073000010
4,05073000015
4,05073000085
4,05073000105
4,05073000020
4,05073000025
4,05073000030
4,05073000110
4,05073000115
4,05073000035
4,05091000GAR
4,05073000045
4,05073000125
4,05073000050
4,05073000055
4,05073000065
4,05091000DOD
4,05091000FOU
4,05079000003
4,05079000004
4,05079000005
4,05079000023
4,05079000024
4,05079000025
4,05079000026
4,05079000022
4,05079000019
4,05079000020
4,05079000021
4,05081000ARD
4,05081000BUR
4,05081000L/C
4,05081000R/R
4,05081000W/R
4,05081000ARK
4,05081000JEW
4,05081000JKS
4,05081000L/R
4,05081000AW1
4,05081000AW2
4,05081000AW3
4,05081000JEF
4,05133000011
4,05133000008
4,05133000022
4,05081000CNY
4,05081000FW1
4,05081000FW2
4,05081000FW3
4,05091000BRI
4,05091000UNI
4,05091000CEN
4,05091000GEN
4,05091000RON
4,05091000CHM
4,05091000GRV
4,05091000OZA
4,05091000SAN
4,05091000WAS
4,05091000HIC
4,05091000HSS
4,05091000NHS
4,05091000SUG
4,05091000TRI
4,050990000W1
4,050990000W2
4,050990000W3
4,05099000GEO
4,050990000W4
4,050990000WC
4,05099000BCC
4,0509900BODC
4,0509900ROSC
4,05103000001
4,05103000002
4,05103000015
4,05103000018
4,05103000003
4,05103000004
4,05103000016
4,05103000017
4,05103000005
4,05103000006
4,05103000007
4,05103000008
4,05103000009
4,05139000LIS
4,05139000NOR
4,05139000SMA
4,05109000002
4,05133000001
4,05133000002
4,05133000003
4,05133000004
4,05133000006
4,05133000007
4,05133000020
4,05133000026
4,05133000013
4,051390000W1
4,051390000W2
4,051390000W3
4,051390000W4
4,05139000CB1
4,05139000CB3
4,05139000CB4
4,05139000CB6
4,05139000CB2
4,05139000CB7
4,05139000AUR
4,05139000HIB
4,05139000STR
4,05139000CAL
4,05139000JUN
4,05139000WES
4,05139000FEL
